Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_118ff-cf205,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
rev_e017d-cf205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_10561-e6da2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_00b20-e6da2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e6da2-d70d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2b6f5-1907a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_21f0d-69a72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_748f0-d6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0c7a2-d6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_079d1-a7204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e1996-1a691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_975b0-13d23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c9255-13d23,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
rev_9d56c-13d23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_77d48-13d23,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
rev_13d23-ba182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_11d75-85bc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a3e14-a9ecc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_56446-31d40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1c4c5-31d40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_165b4-651b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_886a8-e3cfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f738e-e3cfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ba5cf-e3cfe,1,0,0,0,1,5,9,0,0,0,5,0,0,0,0,0,0,0
rev_8150b-e3cfe,1,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
rev_7ef1a-e3cfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8ad25-e2a91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fd603-e2a91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e2a91-372ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d40e1-05e0f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b239f-ef252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6478a-05e0f,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rev_c58c1-5220e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_de1a2-5220e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a71f3-5220e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e4d85-dcb31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_79ff5-e0d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5716c-e0d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cdcde-e0d42,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
rev_476f4-e0d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c3eb1-e0d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_67756-e0d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a4e4e-5542b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e0d42-250bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_959d1-dfe37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_be7b8-f08a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a83ff-26afc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_700d3-53816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_53816-1f056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dcbb7-2ca17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_70413-2ea72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_19229-2ea72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0fab9-2ea72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e9be1-c0ce6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_51443-9a7bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a300d-26e71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_14c24-7f18b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_baede-53b7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5e31b-2fe83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d33c9-2fe83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e9f24-124e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_124e0-3d998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9fe38-98572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b9496-a83b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a83b8-0b561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_75ab9-d84a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_69d11-22df8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_eaf91-d724a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9d6fc-c6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_79325-430c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_15595-430c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7fc58-00560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e0f24-e8f0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c61ac-1ca8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1bcd8-3c6a9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0
rev_7d5d4-cedd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c8c93-cedd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cedd4-d8ee0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ef8bc-7b86c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_feb9d-6a0dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7902a-0f01b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6a0dc-b005d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e5ec4-858c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_55110-8b808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7d2e0-b46e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_00b60-0a4b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b8c15-63115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1c380-d2ed5,1,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,0,0
rev_7783c-56f3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_83876-7f320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c2d18-71372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f9aef-c898d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5a709-840d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f8798-072c1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0
rev_ac007-898e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
