Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_cd752-598b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8fba6-a6a44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dd567-51191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_02b9a-d5dd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4e18f-4b10b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ca528-781a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_781a7-bd409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_147eb-96e38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a6404-3adcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b514e-9f83e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_49756-eefa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_aa0e6-02bd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_baffc-5bbf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b85a6-111a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_460ba-1b7d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_29e2c-3b302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7b4e5-4f6c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dac75-0773d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3dfd5-5adcb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e5e16-1d0a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7d7c0-0d850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0b805-cc215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7fa20-dc9a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1c01b-0f0f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e5b66-57498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b5d43-eb43c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4d301-82d0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3eeaa-29159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_00151-173ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3542e-4d696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b8a22-7e28c,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1
rev_75725-18c81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1d7e4-e8c12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_90b3f-ad6d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6db81-d63c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_74907-46f64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_104f2-a8d75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_302a5-991c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ea2ef-34bde,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
rev_04746-f1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_223b1-dfdc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
