Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_8e26b-9735d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f522a-77dcd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_55fcf-79e95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0fb8f-f0838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0f63e-19740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_af01c-3fb79,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_af01c-6c4b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b1365-cfeeb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8966c-ab76c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_eee5f-13906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_48dae-6ce87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5c0cf-65463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_879ed-9b944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cb5a9-2d623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cb9e2-b250a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8a6f5-2b8ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bc9e9-6563e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ac73b-d2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8797f-15ac6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fda4d-0bedf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_39512-d2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f9376-e9ea7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
