Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_8924c-b2fcb,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_926a8-1f9c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_80567-4510f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1951b-8afc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_adf98-0a610,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rev_e3966-6b9e3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
rev_622c2-8a3b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5a11c-9f05d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4ae92-74418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a97dd-68a3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_200ea-6d95d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6a6ec-7dca6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_b0335-65ef4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d39d6-f77b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f2efe-2796a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_57c4d-fd4ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a0356-9ebd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_32693-f150d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8cc4d-8d0f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a7ef3-65eff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_10f0f-0e3d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1c4ed-75dbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b5b50-82961,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0
rev_74225-6e4a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d97c8-cfa77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3cb4d-f1ee6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c4e70-e29a8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e1337-d4a49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_01c78-1d4f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ac69e-60312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f3c72-aec98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
