Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_594f7-26591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e67b3-e2de2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4e114-1dd5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a35b3-1e01f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d1270-ef7c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2616b-9df99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d2d48-0383a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f4afe-e790d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d2004-74af3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_970e1-b3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_91b1d-802a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bc0c2-968e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c2cd7-7efac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3c694-e2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dabdf-d8858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cc71e-2c3c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2c3c4-6a808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ef829-bc86c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7e65c-094ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_afb19-094ab,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_094ab-1dfb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_353f8-ed267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4489b-2175c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3c1ca-4f5f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e8138-30b2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_30b2c-1f049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1eff1-3b7bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_43e51-b0f2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_68e5c-901af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c5586-871ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d9535-73ca6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ed248-6c054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1d2e3-af8fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f2115-1ac0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_63e20-e4d74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_572eb-46f3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9b0f7-9c80c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6d051-22ee4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8f0bd-3a06e,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
rev_de17f-8f0bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5b29a-cd01b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fa1cf-be3b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d6150-f1b89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f69f2-67c4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_961e6-c851e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5fe75-77a5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0cc26-2b360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cd494-c8fa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9bc8e-6b3fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_04271-af897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_af897-1931b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e84c7-b3d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_38968-439df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3d212-439df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_439df-639f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_813d9-b801f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_10326-e73c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fc404-e73c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e73c3-9286f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7dc29-9be52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b1378-c2a19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f98ad-b07c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_83542-64eaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4a1fe-8f120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_46d3a-daafb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2ff8c-da88f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ef1f9-da88f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d5663-61757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a7897-e99ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e99ba-aa3c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1b23b-40206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dc9d1-6d2fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9e403-1b23b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_635cb-e6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_23e68-c6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b1b3d-535fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0ddd9-0e03d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_99b02-42e03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_11941-b5e1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_09f70-a3fa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5e48c-b1d3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bc1a7-e4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6b412-ee5d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_77701-907d9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rev_907d9-624d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_44488-2a298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_da26e-bd032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_48b39-d4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c3937-ea660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c2810-64ebd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a80f3-7c031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3b79e-2831a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8e64b-2e3ae,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_a5e08-10e7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4e7a9-51c4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_88684-60a86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_593f8-d9e9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
