Project,Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
neo4j-framework,rev_f0fb1-e559b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_66d4b-12d7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_30ddf-90d02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_f6b3f-33091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_b54c5-1a7c5,1,0,0,0,1,3,3,0,1,0,1,0,0,0,5,0,0,0
neo4j-framework,rev_53f5c-6ab00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_a6cff-04582,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
neo4j-framework,rev_92d5a-30a33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_3d2d6-625b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_57221-5b09c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_c7db4-52182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_572ce-56770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_c0177-338ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_b206c-a3af3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_8cf52-5e72e,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_9eccb-5f7b4,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_38f88-289f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_a2253-a3932,1,0,0,0,1,2,3,0,1,0,5,0,0,0,0,0,0,0
neo4j-framework,rev_89f74-1c295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_840ed-66de2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_03e34-08dc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_568ad-099cc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_8aea9-6ca2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_76c73-962cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_9c7f3-a8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_9fb8a-0991d,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_42dd8-e522b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_155b7-45745,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_002a6-c24d7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_bf426-d185a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_36090-245e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_245e5-9e3c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_8a571-e146e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_892de-65d7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_452bd-2e85f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_d02f3-7f51a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_a8045-a4945,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0
neo4j-framework,rev_b65e9-fb8b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_d7863-2e762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_64bb7-08d43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_04cba-f8b7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-framework,rev_672d9-7f8b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_10fd7-5d7ff,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_73432-f38dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_cec67-3afdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_7f2cd-bff45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_7f2cd-11037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_52a50-862b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_64bb2-c8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_be4cf-affd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_479aa-f2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_68cf1-f5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_d057a-c7846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_aa19d-2dc2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_d96fb-5df39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neo4j-reco,rev_cafec-9fdd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_21fd8-4fb56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_7a2b0-53eae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_fc616-cf998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_9b7ca-7f0db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_817dc-6fb23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_21ced-9af59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_2f2dc-ae1d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_44460-c38eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_0b32e-55d03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_2c676-b5532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_4cb13-15e6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty-zmtp,rev_ccd42-5afca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_df778-99fb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_4c39c-2f5e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_ccb88-7bcdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_e9f1e-0c550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_4b7a4-49082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
okhttp,rev_1c599-2aaf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_780a2-01006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_af61b-923eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_f38fe-cb7ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_0ff5c-3bbe0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_ab855-19d3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8e867-35166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_112d3-d9872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_9f092-58d0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_1dc3d-5345c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8f586-d7e24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_cc9e7-06e6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_63099-550a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8a322-812ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_cee52-27861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_c1757-3108f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_9a63d-d6681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8e5ea-c7a90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_17e54-efc95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_99371-83e77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_638ae-36959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_365bf-98920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_43a7c-29ab4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_ef44b-32a71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_cf03b-f2a6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_46fa5-d451e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_c5f94-8ad6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_5c995-a31a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8e458-f3a45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d2020-57c0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_2a059-57653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_839b7-3aa70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_81c99-9eb27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_77368-c05cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_92d38-ce40d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_132c4-c1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_f18ed-ded43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a26dd-2207d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d4e80-35816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d587a-2d015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_b2293-15099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_4c8ce-cd165,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
okhttp,rev_3265d-33458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_5be60-41584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_ad0ff-e9d95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8c154-68613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_ef370-6ad4d,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_40c95-c24e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_bf976-2681b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_267ca-a562b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_e6238-e40eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_85129-4fa46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_5b359-99e2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_2c473-98f60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_7f9ff-3585a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_11aa9-60ca8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8cf08-5f7c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_fda22-fbbc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_7a1c6-8f035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_aec9b-6c92a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_739d8-abe9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_fd266-06f09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_7874d-57788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_bda55-bcf06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_22678-6c57d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_71ff3-9c302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_4b433-b2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_37971-b8e50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_61c86-62a7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_0365c-ff794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a867d-9549f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_76fbd-58717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_96099-09e73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_09bb8-a9b4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_1b340-aca1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_27690-d5d54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_65a03-92e42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a76a1-0ee2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a1f0b-550c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_58b71-770a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d8c4d-ee2ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_f74a8-73aaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_95f49-2bf8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d0128-22a03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d2df8-ed709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_efa4f-efc79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_78229-b398a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_32c75-2ec20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_9598d-32264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_848ad-0c837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_0f24a-3ae7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_393ad-c5f1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_ae1e9-aa7e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a889f-3469c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_9375a-9bba2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_6580d-6afd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_7295b-6171f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_eb40f-94f9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_617f3-f2d5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a53ce-1d9bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_e34ac-7d5c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_53ff0-a1c08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_7f763-e2770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
okhttp,rev_1031c-84f9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_5bc7d-c3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_fb93a-68fcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d13f0-aaf26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_804e8-b6b3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_e69e4-a3ce2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_e52df-b3ecd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_1b571-bfac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a4d21-da1d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_bc08c-bf47e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_c079c-8f1bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_59b11-f80b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d3607-3820b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_5dcc4-5f1ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_41907-76705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_18758-92b6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_2dc45-64b60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_38718-7ec88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_024ec-9678a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a72da-426c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_17acc-d003d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d9f6c-7a3bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_7457d-d9534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_361b3-122e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_f907b-cbd18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
okhttp,rev_c3495-9abf8,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_daf24-789b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_bca58-28a26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8c81c-e362a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_84305-a21a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_9b8af-13028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8a040-b7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_98135-01d68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_66864-117eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_61c27-e74e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_41058-5e62e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_46edb-41bee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_971bd-94db3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_16f0a-cd6ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_37769-15c81,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
okhttp,rev_e1ac2-1cabb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
okhttp,rev_e536b-0e199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_3f8aa-67ac2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_9f595-a8327,1,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0
okhttp,rev_8cf76-0a4e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_8cf76-4d068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_58baa-95593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_28460-03bb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_0dcf5-5f869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a41ac-755bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_452b3-c6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_64f2a-1d6f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_95bed-e49dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_d4919-a9a1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_db944-c2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_f1307-96dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_5123b-7361b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_607fb-7a279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_e2d5b-6f232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_00a6b-9a567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_0dadd-43abb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_4ae1b-9d4b4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
okhttp,rev_58dff-da95a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_a5e13-53557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_6f1af-c46b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_933da-6ca86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_510af-ea565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_69109-f7de6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_72826-62efd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_b9b06-6a5a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_6a959-f695e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_bd83d-52454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_ef4e9-c9b02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_2f502-9877d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_67168-285ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_2c3cd-e97bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_14732-e3d39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_c7803-0b69d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okhttp,rev_84d87-515ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
